,open,high,low,close,volume,close_change,return,previous_return,close_executed,close_executed_fixed,close_executed_differential,investment_value,investment_return_dollar,investment_return, investment_return_fixed ,crypto_fees,investment_return_adjusted
2024-01-09 00:30:00+00:00,46931.9715,46931.9715,46931.9715,46931.9715,0,-240.636,-0.005101181,0.003929036,0,0,0,1142,0,-0.005226481, (0.00523), ,   
2024-01-09 00:45:00+00:00,46657.5725,46657.5725,46657.5725,46657.5725,0,-274.399,-0.005846739,-0.005101181,-46657.5725,-46657.5725,-515,1136,-12,-0.00525394, (0.00525),0.0025, (0.0078)
2024-01-09 01:00:00+00:00,46719.8575,46719.8575,46704.035,46704.035,0,46.462500000001455,0.000995819,-0.005846739,0,0,0,1136,0,0, -   , ,   
2024-01-09 01:15:00+00:00,46827.462,46827.462,46827.462,46827.462,0,123.42699999999604,0.002642748,0.000995819,46827.462,46827.462,0,1136,0,0, -   ,0.0015, (0.0015)
2024-01-09 01:30:00+00:00,46605.85,46605.85,46605.85,46605.85,0,-221.612,-0.004732522,0.002642748,0,0,0,1130,0,-0.00528169, (0.00528), ,   
2024-01-09 01:45:00+00:00,46376.635,46376.635,46376.635,46376.635,0,-229.215,-0.004918159,-0.004732522,-46376.635,-46376.635,-450,1125,-10,-0.004424779, (0.00442),0.0025, (0.0069)
2024-01-09 02:00:00+00:00,46590.055,46686.758,46590.055,46686.758,0,310.1229999999996,0.006687053,-0.004918159,0,0,0,1125,0,0, -   , ,   
2024-01-09 02:15:00+00:00,46617.6,46617.6,46617.6,46617.6,0,-69.158,-0.001481319,0.006687053,0,0,0,1125,0,0, -   , ,   
2024-01-09 02:30:00+00:00,46735.378,46735.378,46735.378,46735.378,0,117.77799999999843,0.002526471,-0.001481319,0,0,0,1125,0,0, -   , ,   
2024-01-09 02:45:00+00:00,46743.1,46762.0035,46728.5,46728.5,0.0216,-6.878,-0.000147169,0.002526471,0,0,0,1125,0,0, -   , ,   
2024-01-09 03:00:00+00:00,46812.24,46812.24,46812.24,46812.24,0,83.73999999999796,0.001792054,-0.000147169,0,0,0,1125,0,0, -   , ,   
2024-01-09 03:15:00+00:00,46929.89,46929.89,46879.821,46899.22,0.0216,86.98,0.001858061,0.001792054,46899.22,46899.22,0,1125,0,0, -   ,0.0015, (0.0015)
2024-01-09 03:30:00+00:00,46969.043,46969.043,46939.375,46939.375,0,40.154999999998836,0.000856198,0.001858061,0,0,0,1126,0,0.000888889, 0.00089 , ,   
2024-01-09 03:45:00+00:00,46913.0125,46913.0125,46893.61563,46893.61563,0.000202182,-45.759375,-0.000974861,0.000856198,0,0,0,1124,0,-0.001776199, (0.00178), ,   
2024-01-09 04:00:00+00:00,46980.145,46980.145,46980.145,46980.145,0,86.52937499999825,0.001845227,-0.000974861,0,0,0,1127,0,0.002669039, 0.00267 , ,   
2024-01-09 04:15:00+00:00,46792.955,46800.05,46792.955,46794.1895,0,-185.9555,-0.003958172,0.001845227,0,0,0,1122,0,-0.004436557, (0.00444), ,   
2024-01-09 04:30:00+00:00,46758,46758,46754.2005,46754.2005,0,-39.989,-0.000854572,-0.003958172,-46754.2005,-46754.2005,-145,1121,-3,-0.000891266, (0.00089),0.0025, (0.0034)
2024-01-09 04:45:00+00:00,46815.6,46842.1,46788.2,46826.955,0.004469565,72.75450000000274,0.001556106,-0.000854572,0,0,0,1121,0,0, -   , ,   
2024-01-09 05:00:00+00:00,46827.427,46827.427,46827.427,46827.427,0,0.4720000000015716,1.0079664586326587e-05,0.001556106,46827.427,46827.427,0,1121,0,0, -   ,0.0015, (0.0015)
2024-01-09 05:15:00+00:00,46721.92,46723.289,46721.92,46723.289,0,-104.138,-0.002223868,1.0079664586326587e-05,0,0,0,1119,0,-0.001784121, (0.00178), ,   
2024-01-09 05:30:00+00:00,46712.985,46712.985,46712.985,46712.985,0,-10.304,-0.000220532,-0.002223868,-46712.985,-46712.985,-114,1118,-2,-0.000893655, (0.00089),0.0025, (0.0034)
2024-01-09 05:45:00+00:00,46680,46680,46664.25,46664.25,2.1373e-05,-48.735,-0.001043286,-0.000220532,0,0,0,1118,0,0, -   , ,   
2024-01-09 06:00:00+00:00,46755.25,46756.25,46755.25,46756.25,0,92,0.001971531,-0.001043286,0,0,0,1118,0,0, -   , ,   
2024-01-09 06:15:00+00:00,46821.88538,46826.36175,46819.99125,46819.99125,0,63.74124999999913,0.001363267,0.001971531,46819.99125,46819.99125,0,1118,0,0, -   ,0.0015, (0.0015)
2024-01-09 06:30:00+00:00,46818.9,46831.9985,46806.685,46812.6,0,-7.39125,-0.000157865,0.001363267,0,0,0,1118,0,0, -   , ,   
2024-01-09 06:45:00+00:00,46748.7695,46796.4,46748.7695,46783.875,2.1373e-05,-28.725,-0.000613617,-0.000157865,-46783.875,-46783.875,-36,1118,0,0, -   ,0.0025, (0.0025)
2024-01-09 07:00:00+00:00,46831.555,46831.555,46831.555,46831.555,0,47.68000000000029,0.001019155,-0.000613617,0,0,0,1118,0,0, -   , ,   
2024-01-09 07:15:00+00:00,46803.34,46829.9025,46803.34,46829.9025,0.000207431,-1.6525,-3.53E-05,0.001019155,0,0,0,1118,0,0, -   , ,   
2024-01-09 07:30:00+00:00,46909.55,46909.55,46906.5995,46906.5995,0,76.69700000000012,0.001637778,-3.53E-05,0,0,0,1118,0,0, -   , ,   
2024-01-09 07:45:00+00:00,46841.4175,46841.4175,46837,46837,0,-69.5995,-0.001483789,0.001637778,0,0,0,1118,0,0, -   , ,   
2024-01-09 08:00:00+00:00,46851.926100000004,46851.926100000004,46849.0243,46849.0243,0,12.02429999999731,0.000256727,-0.001483789,0,0,0,1118,0,0, -   , ,   
2024-01-09 08:15:00+00:00,46781.69,46781.69,46781.69,46781.69,0,-67.3343,-0.001437262,0.000256727,0,0,0,1118,0,0, -   , ,   
2024-01-09 08:30:00+00:00,46875.755,46875.755,46874.6495,46874.6495,0,92.9595,0.001987092,-0.001437262,0,0,0,1118,0,0, -   , ,   
2024-01-09 08:45:00+00:00,46736.9105,46736.9105,46711.90675,46715.3,1.06865e-05,-159.3495,-0.003399481,0.001987092,0,0,0,1118,0,0, -   , ,   
2024-01-09 09:00:00+00:00,46593.95,46608.781,46548.2,46608.781,0.000232741,-106.519,-0.002280174,-0.003399481,0,0,0,1118,0,0, -   , ,   
2024-01-09 09:15:00+00:00,46610.93,46610.93,46610.93,46610.93,0,2.1489999999976135,4.610719168995914e-05,-0.002280174,0,0,0,1118,0,0, -   , ,   
2024-01-09 09:30:00+00:00,46565.808,46578.404,46565.808,46578.404,0,-32.526,-0.000697819,4.610719168995914e-05,0,0,0,1118,0,0, -   , ,   
2024-01-09 09:45:00+00:00,46614.86,46614.86,46581.4395,46581.4395,0,3.0354999999981374,6.516968679304291e-05,-0.000697819,0,0,0,1118,0,0, -   , ,   
2024-01-09 10:00:00+00:00,46513.435,46536.67225,46513.435,46526.01025,0,-55.42925,-0.001189943,6.516968679304291e-05,0,0,0,1118,0,0, -   , ,   
2024-01-09 10:15:00+00:00,46626.4965,46626.4965,46626.4965,46626.4965,0,100.48625000000175,0.002159787,-0.001189943,0,0,0,1118,0,0, -   , ,   
2024-01-09 10:30:00+00:00,46620.791249999995,46620.791249999995,46620.791249999995,46620.791249999995,0,-5.70525,-0.000122361,0.002159787,0,0,0,1118,0,0, -   , ,   
2024-01-09 10:45:00+00:00,46575.977,46595.085,46550.11,46550.11,0.0216,-70.68125,-0.001516089,-0.000122361,0,0,0,1118,0,0, -   , ,   
2024-01-09 11:00:00+00:00,46494.2755,46494.2755,46494.2755,46494.2755,0,-55.8345,-0.001199449,-0.001516089,0,0,0,1118,0,0, -   , ,   
2024-01-09 11:15:00+00:00,46544.845,46547.29,46544.845,46547.29,0.001316921,53.0145,0.001140237,-0.001199449,0,0,0,1118,0,0, -   , ,   
2024-01-09 11:30:00+00:00,46566.433,46566.433,46553.56,46553.56,0,6.269999999996799,0.000134702,0.001140237,46553.56,46553.56,0,1118,0,0, -   ,0.0015, (0.0015)
2024-01-09 11:45:00+00:00,46530.829,46530.829,46508.7955,46508.7955,0.000373274,-44.7645,-0.00096157,0.000134702,0,0,0,1116,0,-0.001788909, (0.00179), ,   
2024-01-09 12:00:00+00:00,46632.595,46657.975,46632.595,46657.975,0.002629129,149.17949999999837,0.003207555,-0.00096157,0,0,0,1120,0,0.003584229, 0.00358 , ,   
2024-01-09 12:15:00+00:00,46738.74,46738.74,46713.645,46724.155,0.0005,66.18000000000029,0.001418407,0.003207555,0,0,0,1122,0,0.001785714, 0.00179 , ,   
2024-01-09 12:30:00+00:00,46677.0905,46677.0905,46663.9905,46663.9905,0,-60.1645,-0.001287653,0.001418407,0,0,0,1120,0,-0.001782531, (0.00178), ,   
2024-01-09 12:45:00+00:00,46719.7165,46741.49,46694.56,46694.56,2.1373e-05,30.569499999997788,0.000655098,-0.001287653,0,0,0,1121,0,0.000892857, 0.00089 , ,   
2024-01-09 13:00:00+00:00,46125.524,46125.524,46125.524,46125.524,0,-569.036,-0.012186345,0.000655098,0,0,0,1107,0,-0.012488849, (0.01249), ,   
2024-01-09 13:15:00+00:00,46543.205,46558.3,46540.886,46540.886,0,415.362,0.009005036,-0.012186345,0,0,0,1117,0,0.009033424, 0.00903 , ,   
2024-01-09 13:30:00+00:00,46692.28,46711.155,46681.346,46711.155,0,170.26900000000023,0.003658482,0.009005036,0,0,0,1121,0,0.003581021, 0.00358 , ,   
2024-01-09 13:45:00+00:00,46715.59675,46738.121750000006,46715.59675,46738.121750000006,0,26.96675000000687,0.000577309,0.003658482,0,0,0,1122,0,0.000892061, 0.00089 , ,   
2024-01-09 14:00:00+00:00,46857.65,46857.65,46846.537,46846.537,0,108.41524999999092,0.002319632,0.000577309,0,0,0,1125,0,0.002673797, 0.00267 , ,   
2024-01-09 14:15:00+00:00,46806.165,46806.165,46806.165,46806.165,0,-40.372,-0.000861793,0.002319632,0,0,0,1124,0,-0.000888889, (0.00089), ,   
2024-01-09 14:30:00+00:00,46786.863,46789.625,46737.66,46737.66,0.020954432,-68.505,-0.001463589,-0.000861793,-46737.66,-46737.66,184,1122,4,-0.001779359, (0.00178),0.0025, (0.0043)
2024-01-09 14:45:00+00:00,46621.5125,46648.81,46621.5125,46648.81,0.002824646,-88.85,-0.001901037,-0.001463589,0,0,0,1122,0,0, -   , ,   
2024-01-09 15:00:00+00:00,46559.3,46568.5435,46559.3,46568.5435,0,-80.2665,-0.001720655,-0.001901037,0,0,0,1122,0,0, -   , ,   
2024-01-09 15:15:00+00:00,46584.1,46660.036,46584.1,46660.036,0,91.49250000000029,0.001964685,-0.001720655,0,0,0,1122,0,0, -   , ,   
2024-01-09 15:30:00+00:00,46742.05,46742.05,46742.05,46742.05,0,82.01400000000285,0.001757693,0.001964685,46742.05,46742.05,0,1122,0,0, -   ,0.0015, (0.0015)
2024-01-09 15:45:00+00:00,46907.88,46931.815,46879.726,46911.523,0.000278171,169.47299999999814,0.003625707,0.001757693,0,0,0,1126,0,0.003565062, 0.00357 , ,   
2024-01-09 16:00:00+00:00,46894.385,46894.385,46894.385,46894.385,0,-17.138,-0.000365326,0.003625707,0,0,0,1126,0,0, -   , ,   
2024-01-09 16:15:00+00:00,46945.74,46945.74,46945.74,46945.74,0,51.354999999995925,0.00109512,-0.000365326,0,0,0,1127,0,0.000888099, 0.00089 , ,   
2024-01-09 16:30:00+00:00,46840.882125000004,46840.882125000004,46840.882125000004,46840.882125000004,0,-104.857875,-0.002233597,0.00109512,0,0,0,1124,0,-0.002661934, (0.00266), ,   
2024-01-09 16:45:00+00:00,46877.577000000005,46889.984500000006,46861.35,46867.4125,1.06865e-05,26.53037499999482,0.000566394,-0.002233597,0,0,0,1125,0,0.00088968, 0.00089 , ,   
2024-01-09 17:00:00+00:00,46940.798,46941.4,46917.665,46941.337,0.000313281,73.92450000000099,0.001577311,0.000566394,0,0,0,1127,0,0.001777778, 0.00178 , ,   
2024-01-09 17:15:00+00:00,46806.5,46806.5,46799.14166666666,46799.14166666666,0,-142.1953333,-0.003029214,0.001577311,0,0,0,1123,0,-0.003549246, (0.00355), ,   
2024-01-09 17:30:00+00:00,46777.064,46789.825,46777.064,46789.825,0,-9.316666667,-0.000199078,-0.003029214,-46789.825,-46789.825,47,1123,1,0, -   ,0.0025, (0.0025)
2024-01-09 17:45:00+00:00,46707.5535,46723.64,46707.5535,46723.64,0,-66.185,-0.001414517,-0.000199078,0,0,0,1123,0,0, -   , ,   
2024-01-09 18:00:00+00:00,46696.415916666665,46703.94216666667,46678.00666666667,46695.96125,0.00025,-27.67875,-0.000592393,-0.001414517,0,0,0,1123,0,0, -   , ,   
2024-01-09 18:15:00+00:00,46619.14,46649.9615,46619.14,46649.9615,0,-45.99975,-0.000985091,-0.000592393,0,0,0,1123,0,0, -   , ,   
2024-01-09 18:30:00+00:00,46602.20466666667,46637.81,46602.20466666667,46637.81,0.00074022,-12.1515,-0.000260483,-0.000985091,0,0,0,1123,0,0, -   , ,   
2024-01-09 18:45:00+00:00,46654.3,46654.3,46630.045,46630.045,2.1373e-05,-7.765,-0.000166496,-0.000260483,0,0,0,1123,0,0, -   , ,   
2024-01-09 19:00:00+00:00,46694,46694,46671.95,46681.965,0.000520965,51.919999999998254,0.001113445,-0.000166496,0,0,0,1123,0,0, -   , ,   
2024-01-09 19:15:00+00:00,46665.923,46676.0145,46652.898,46676.0145,0.00041695,-5.9505,-0.000127469,0.001113445,0,0,0,1123,0,0, -   , ,   
2024-01-09 19:30:00+00:00,46791.005,46791.005,46791.005,46791.005,0,114.99049999999988,0.002463589,-0.000127469,0,0,0,1123,0,0, -   , ,   
2024-01-09 19:45:00+00:00,46762.1715,46762.1715,46762.1715,46762.1715,0,-28.8335,-0.000616219,0.002463589,0,0,0,1123,0,0, -   , ,   
2024-01-09 20:00:00+00:00,46903.15,46903.15,46903.15,46903.15,0,140.97850000000471,0.003014798,-0.000616219,0,0,0,1123,0,0, -   , ,   
2024-01-09 20:15:00+00:00,46830.7055,46830.7055,46830.7055,46830.7055,0,-72.4445,-0.001544555,0.003014798,0,0,0,1123,0,0, -   , ,   
2024-01-09 20:30:00+00:00,46782.2005,46795.42125,46751.43375,46751.43375,0.006616398,-79.27175,-0.00169273,-0.001544555,0,0,0,1123,0,0, -   , ,   
2024-01-09 20:45:00+00:00,46759.025,46759.025,46759.025,46759.025,0,7.591250000004948,0.000162375,-0.00169273,0,0,0,1123,0,0, -   , ,   
2024-01-09 21:00:00+00:00,46663.932,46689.0035,46663.932,46689.0035,0,-70.0215,-0.001497497,0.000162375,0,0,0,1123,0,0, -   , ,   
2024-01-09 21:15:00+00:00,46067.49,47550.57,46067.49,46067.49,0.750166844,-621.5135,-0.013311775,-0.001497497,0,0,0,1123,0,0, -   , ,   
2024-01-09 21:30:00+00:00,45867.737,46007.331,45867.737,46007.331,0,-60.159,-0.001305888,-0.013311775,0,0,0,1123,0,0, -   , ,   
2024-01-09 21:45:00+00:00,46015.4575,46124.995,46005.97,46113.107,0,105.7760000000053,0.002299112,-0.001305888,0,0,0,1123,0,0, -   , ,   
2024-01-09 22:00:00+00:00,45375.8685,45470.17,45375.8685,45417.525,0,-695.582,-0.015084258,0.002299112,0,0,0,1123,0,0, -   , ,   
2024-01-09 22:15:00+00:00,45631.8765,45631.8765,45600.105,45600.105,0,182.58000000000175,0.004020034,-0.015084258,0,0,0,1123,0,0, -   , ,   
2024-01-09 22:30:00+00:00,45854.576,45856.3975,45854.576,45856.3975,0,256.2924999999959,0.005620437,0.004020034,45856.3975,45856.3975,0,1123,0,0, -   ,0.0015, (0.0015)
2024-01-09 22:45:00+00:00,46029.4615,46029.4615,46029.4615,46029.4615,0,173.0639999999985,0.003774043,0.005620437,0,0,0,1127,0,0.003561888, 0.00356 , ,   
2024-01-09 23:00:00+00:00,46235.769,46235.769,46210.055,46210.055,0,180.59350000000268,0.003923433,0.003774043,0,0,0,1132,0,0.004436557, 0.00444 , ,   
2024-01-09 23:15:00+00:00,46100.0295,46100.0295,46084.2815,46084.2815,0,-125.7735,-0.002721778,0.003923433,0,0,0,1129,0,-0.002650177, (0.00265), ,   
2024-01-09 23:30:00+00:00,46182.852750000005,46182.852750000005,46173.76525,46173.76525,0,89.48374999999942,0.001941741,-0.002721778,0,0,0,1131,0,0.001771479, 0.00177 , ,   
2024-01-09 23:45:00+00:00,46108.2685,46108.2685,46080.486,46080.486,0,-93.27925,-0.002020179,0.001941741,0,0,0,1129,0,-0.001768347, (0.00177), ,   
2024-01-10 00:00:00+00:00,46099.815,46099.815,46099.815,46099.815,0,19.32900000000518,0.000419462,-0.002020179,0,0,0,1129,0,0, -   , ,   
2024-01-10 00:15:00+00:00,46202.0525,46202.0525,46202.0525,46202.0525,0,102.23749999999563,0.002217742,0.000419462,0,0,0,1132,0,0.002657219, 0.00266 , ,   
2024-01-10 00:30:00+00:00,46012.845,46012.845,45949.27,45958.555,0,-243.4975,-0.005270275,0.002217742,0,0,0,1126,0,-0.005300353, (0.00530), ,   
2024-01-10 00:45:00+00:00,45949.93,45949.93,45949.93,45949.93,0,-8.625,-0.000187669,-0.005270275,-45949.93,-45949.93,93,1125,2,-0.000888099, (0.00089),0.0025, (0.0034)
2024-01-10 01:00:00+00:00,45894.1955,45894.1955,45850.117,45850.117,0,-99.813,-0.002172212,-0.000187669,0,0,0,1125,0,0, -   , ,   
2024-01-10 01:15:00+00:00,45731.217,45731.217,45699.5975,45699.5975,0,-150.5195,-0.00328286,-0.002172212,0,0,0,1125,0,0, -   , ,   
2024-01-10 01:30:00+00:00,45705.88,45724.6055,45705.88,45724.6055,0,25.007999999994354,0.000547226,-0.00328286,0,0,0,1125,0,0, -   , ,   
2024-01-10 01:45:00+00:00,45819.73,45833.975,45814.66,45814.66,0,90.05450000000565,0.001969498,0.000547226,45814.66,45814.66,0,1125,0,0, -   ,0.0015, (0.0015)
2024-01-10 02:00:00+00:00,45955.8005,45955.8005,45955.8005,45955.8005,0,141.14049999999406,0.003080684,0.001969498,0,0,0,1129,0,0.003555556, 0.00356 , ,   
2024-01-10 02:15:00+00:00,45987.609,45989.946500000005,45977.5275,45985.50475,0.0002,29.704250000002503,0.000646366,0.003080684,0,0,0,1130,0,0.00088574, 0.00089 , ,   
2024-01-10 02:30:00+00:00,46077.2195,46077.2195,46077.2195,46077.2195,0,91.71474999999919,0.001994427,0.000646366,0,0,0,1132,0,0.001769912, 0.00177 , ,   
2024-01-10 02:45:00+00:00,45965.984,45965.984,45965.984,45965.984,0,-111.2355,-0.002414111,0.001994427,0,0,0,1129,0,-0.002650177, (0.00265), ,   
2024-01-10 03:00:00+00:00,45966.654500000004,45970.46000000001,45966.654500000004,45970.46000000001,0,4.4760000000096625,9.737635552431456e-05,-0.002414111,0,0,0,1129,0,0, -   , ,   
2024-01-10 03:15:00+00:00,46180.31,46180.31,46180.31,46180.31,0,209.84999999999127,0.004564888,9.737635552431456e-05,0,0,0,1134,0,0.004428698, 0.00443 , ,   
2024-01-10 03:30:00+00:00,46195.2245,46212.9595,46195.2245,46212.9595,0,32.649499999999534,0.000707,0.004564888,0,0,0,1135,0,0.000881834, 0.00088 , ,   
2024-01-10 03:45:00+00:00,46114.905,46114.905,46110.7565,46110.7565,0,-102.203,-0.002211566,0.000707,0,0,0,1133,0,-0.001762115, (0.00176), ,   
2024-01-10 04:00:00+00:00,46158.4905,46159.483,46148.367750000005,46152.765,0.0106,42.008499999996275,0.000911035,-0.002211566,0,0,0,1134,0,0.000882613, 0.00088 , ,   
2024-01-10 04:15:00+00:00,46212.119,46212.119,46183.31,46200.1485,0,47.38350000000355,0.001026667,0.000911035,0,0,0,1135,0,0.000881834, 0.00088 , ,   
2024-01-10 04:30:00+00:00,46123.6195,46135.4635,46116.19,46135.4635,0,-64.685,-0.001400104,0.001026667,0,0,0,1133,0,-0.001762115, (0.00176), ,   
2024-01-10 04:45:00+00:00,46061.74,46095.31,46059.35,46095.31,0,-40.1535,-0.000870339,-0.001400104,-46095.31,-46095.31,280,1132,6,-0.000882613, (0.00088),0.0025, (0.0034)
2024-01-10 05:00:00+00:00,46004.5615,46004.5615,45996.14,45996.14,0,-99.17,-0.002151412,-0.000870339,0,0,0,1132,0,0, -   , ,   
2024-01-10 05:15:00+00:00,46003.83,46003.83,46003.83,46003.83,0,7.690000000002328,0.000167188,-0.002151412,0,0,0,1132,0,0, -   , ,   
2024-01-10 05:30:00+00:00,45950.263,45951.091,45948,45951.091,0,-52.739,-0.001146405,0.000167188,0,0,0,1132,0,0, -   , ,   
2024-01-10 05:45:00+00:00,45973.343250000005,45973.343250000005,45962.28775,45962.28775,0,11.196750000002794,0.000243667,-0.001146405,0,0,0,1132,0,0, -   , ,   
2024-01-10 06:00:00+00:00,45997.333,45997.333,45967.185,45967.185,0,4.8972499999945285,0.000106549,0.000243667,45967.185,45967.185,0,1132,0,0, -   ,0.0015, (0.0015)
2024-01-10 06:15:00+00:00,45991.506,45991.506,45990.055,45990.2,0,23.014999999999418,0.000500683,0.000106549,0,0,0,1133,0,0.000883392, 0.00088 , ,   
2024-01-10 06:30:00+00:00,46013,46015,46000.15,46001.8965,6.1729e-05,11.696500000005472,0.000254326,0.000500683,0,0,0,1133,0,0, -   , ,   
2024-01-10 06:45:00+00:00,46045.352,46073.101,46045.352,46056.5235,8.1524e-05,54.62700000000041,0.001187495,0.000254326,0,0,0,1134,0,0.000882613, 0.00088 , ,   
2024-01-10 07:00:00+00:00,46021.14333333333,46026.240333333335,46010.94,46016.011666666665,0,-40.51183333,-0.000879611,0.001187495,0,0,0,1134,0,0, -   , ,   
2024-01-10 07:15:00+00:00,45909.539333333334,45915.978833333334,45899.973333333335,45906.412833333336,0,-109.5988333,-0.002381754,-0.000879611,-45906.41283,-45906.41283,-60,1131,-1,-0.002645503, (0.00265),0.0025, (0.0051)
2024-01-10 07:30:00+00:00,45906.9,45913.04125,45904.748999999996,45911.536250000005,0,5.123416666669073,0.000111606,-0.002381754,0,0,0,1131,0,0, -   , ,   
2024-01-10 07:45:00+00:00,45863.64,45863.64,45863.64,45863.64,0,-47.89625,-0.001043229,0.000111606,0,0,0,1131,0,0, -   , ,   
2024-01-10 08:00:00+00:00,45799.993,45799.993,45799.993,45799.993,0,-63.647,-0.001387744,-0.001043229,0,0,0,1131,0,0, -   , ,   
2024-01-10 08:15:00+00:00,45797.090500000006,45801.0135,45796.476,45800.399000000005,0,0.40600000000267755,8.864630175908772e-06,-0.001387744,0,0,0,1131,0,0, -   , ,   
2024-01-10 08:30:00+00:00,45758.45,45758.45,45758.45,45758.45,0,-41.949,-0.000915909,8.864630175908772e-06,0,0,0,1131,0,0, -   , ,   
2024-01-10 08:45:00+00:00,45638,45684.89,45638,45684.89,0,-73.56,-0.001607572,-0.000915909,0,0,0,1131,0,0, -   , ,   
2024-01-10 09:00:00+00:00,45374.85,45374.85,45374.85,45374.85,0,-310.04,-0.006786489,-0.001607572,0,0,0,1131,0,0, -   , ,   
2024-01-10 09:15:00+00:00,45501.33,45501.33,45501.33,45501.33,0,126.4800000000032,0.002787447,-0.006786489,0,0,0,1131,0,0, -   , ,   
2024-01-10 09:30:00+00:00,45586.7615,45586.7615,45586.7615,45586.7615,0,85.43149999999878,0.001877561,0.002787447,45586.7615,45586.7615,0,1131,0,0, -   ,0.0015, (0.0015)
2024-01-10 09:45:00+00:00,45666.1135,45666.1135,45666.1135,45666.1135,0,79.35199999999895,0.001740681,0.001877561,0,0,0,1133,0,0.001768347, 0.00177 , ,   
2024-01-10 10:00:00+00:00,45675.07,45675.07,45675.07,45675.07,0,8.956500000000233,0.00019613,0.001740681,0,0,0,1133,0,0, -   , ,   
2024-01-10 10:15:00+00:00,45719.57783333333,45726.4545,45719.57783333333,45726.4545,0,51.384500000000116,0.001125001,0.00019613,0,0,0,1134,0,0.000882613, 0.00088 , ,   
2024-01-10 10:30:00+00:00,45738.635,45738.635,45738.635,45738.635,0,12.180500000002212,0.000266378,0.001125001,0,0,0,1135,0,0.000881834, 0.00088 , ,   
2024-01-10 10:45:00+00:00,45632.3425,45632.3425,45632.3425,45632.3425,0,-106.2925,-0.002323911,0.000266378,0,0,0,1132,0,-0.002643172, (0.00264), ,   
2024-01-10 11:00:00+00:00,45558,45582.67,45558,45582.67,0,-49.6725,-0.001088537,-0.002323911,-45582.67,-45582.67,-4,1131,0,-0.000883392, (0.00088),0.0025, (0.0034)
2024-01-10 11:15:00+00:00,45652.422,45652.422,45652.422,45652.422,0,69.75200000000041,0.001530231,-0.001088537,0,0,0,1131,0,0, -   , ,   
2024-01-10 11:30:00+00:00,45512.2015,45512.55,45512.2015,45512.55,0,-139.872,-0.003063846,0.001530231,0,0,0,1131,0,0, -   , ,   
2024-01-10 11:45:00+00:00,45506.0955,45506.0955,45506.0955,45506.0955,0,-6.4545,-0.000141818,-0.003063846,0,0,0,1131,0,0, -   , ,   
2024-01-10 12:00:00+00:00,45516.502,45543.832,45501.23,45543.832,0,37.73649999999907,0.000829263,-0.000141818,0,0,0,1131,0,0, -   , ,   
2024-01-10 12:15:00+00:00,45459.38,45459.38,45459.38,45459.38,0,-84.452,-0.001854302,0.000829263,0,0,0,1131,0,0, -   , ,   
